scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason
61-70970-0011_8555-284447-0003_8224-274381-0000,s1,coarse_to_fine,1,True,0.0,0.6753974272943511,1.0,0.46677094026031596,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s2,coarse_to_fine,1,True,0.0,0.44239700684425615,0.985212298682284,0.27852856979716956,accepted
61-70970-0011_8555-284447-0003_8224-274381-0000,s3,coarse_to_fine,1,False,0.00023357928901126518,-0.09456622541588183,1.0,0.3842778512353443,margin
61-70968-0004_1284-1180-0005_2094-142345-0006,s1,gated_deflation,0,True,0.0,0.25862811377713457,1.0,0.8719647124633667,accepted
61-70968-0004_1284-1180-0005_2094-142345-0006,s2,gated_deflation,0,False,0.0,0.0383487507900091,0.9996621621621622,0.7195682355959145,margin
61-70968-0004_1284-1180-0005_2094-142345-0006,s3,gated_deflation,0,True,0.00015223769834202665,0.42215629132710003,1.0,0.4484700758331711,accepted
61-70968-0004_1284-1180-0005_2094-142345-0006,s1,coarse_to_fine,0,False,0.0,-0.06651702108748603,1.0,0.4949572397130613,margin
61-70968-0004_1284-1180-0005_2094-142345-0006,s2,coarse_to_fine,0,True,0.0,0.2314957021635978,1.0,0.32127118943939176,accepted
61-70968-0004_1284-1180-0005_2094-142345-0006,s3,coarse_to_fine,0,True,0.00015223769834202665,0.31183416698953226,1.0,0.4556135578199932,accepted
61-70968-0004_1284-1180-0005_2094-142345-0006,s1,coarse_to_fine,1,False,0.0,-0.30614862426827766,1.0,0.4949572397130613,margin
61-70968-0004_1284-1180-0005_2094-142345-0006,s2,coarse_to_fine,1,True,0.0,0.34124966914729893,1.0,0.31231309310216515,accepted
61-70968-0004_1284-1180-0005_2094-142345-0006,s3,coarse_to_fine,1,True,0.00015223769834202665,0.24614571110186045,1.0,0.4118126631306774,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s1,gated_deflation,0,True,0.0,0.40011914227262374,1.0,0.6893395726829165,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s2,gated_deflation,0,True,0.0001718648995915539,0.34842008995743234,1.0,0.5189367531158509,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s3,gated_deflation,0,False,0.0,0.08927370462429435,1.0,0.8939034429496817,margin
7021-85628-0018_2961-960-0002_4446-2275-0028,s1,coarse_to_fine,0,True,0.0,0.42230585672313237,1.0,0.3548636172260838,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s2,coarse_to_fine,0,False,0.0001718648995915539,-0.18659447990915812,1.0,0.42510245872612307,margin
7021-85628-0018_2961-960-0002_4446-2275-0028,s3,coarse_to_fine,0,True,0.0,0.10138347091397598,1.0,0.45436748559060597,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s1,coarse_to_fine,1,True,0.0,0.6317768403832261,1.0,0.3403181913819182,accepted
7021-85628-0018_2961-960-0002_4446-2275-0028,s2,coarse_to_fine,1,False,0.0001718648995915539,-0.34481869072290605,1.0,0.42510245872612307,margin
7021-85628-0018_2961-960-0002_4446-2275-0028,s3,coarse_to_fine,1,True,0.0,0.4715434916137655,1.0,0.44754214692119193,accepted
8455-210777-0065_4507-16021-0035_2961-960-0007,s1,gated_deflation,0,True,0.0,0.24323307992872123,1.0,0.7575726671430375,accepted
8455-210777-0065_4507-16021-0035_2961-960-0007,s2,gated_deflation,0,False,0.0,-0.09764864352434166,0.9455241009946442,0.5166622229253646,margin
8455-210777-0065_4507-16021-0035_2961-960-0007,s3,gated_deflation,0,True,0.0,0.2907551729183505,0.9447781178270849,0.49944512242502787,accepted
8455-210777-0065_4507-16021-0035_2961-960-0007,s1,coarse_to_fine,0,False,0.0,-0.09847171515774536,1.0,0.4223807915408671,margin
8455-210777-0065_4507-16021-0035_2961-960-0007,s2,coarse_to_fine,0,False,0.0,-0.21440314823601175,1.0,0.39785370783685803,margin
8455-210777-0065_4507-16021-0035_2961-960-0007,s3,coarse_to_fine,0,True,0.0,0.22788993295517518,1.0,0.36292911780229464,accepted
8455-210777-0065_4507-16021-0035_2961-960-0007,s1,coarse_to_fine,1,False,0.0,-0.3253961571842169,1.0,0.4223807915408671,margin
8455-210777-0065_4507-16021-0035_2961-960-0007,s2,coarse_to_fine,1,False,0.0,-0.4889303812479507,1.0,0.39785370783685803,margin
8455-210777-0065_4507-16021-0035_2961-960-0007,s3,coarse_to_fine,1,True,0.0,0.49603794623623565,0.9404552410099465,0.3522838035818913,accepted
7127-75946-0018_3575-170457-0019_5142-33396-0024,s1,gated_deflation,0,True,0.00016290621415369252,0.6180571779680888,1.0,0.5522251614532957,accepted
7127-75946-0018_3575-170457-0019_5142-33396-0024,s2,gated_deflation,0,True,0.0,0.37014246439472986,1.0,0.6635772329535183,accepted
7127-75946-0018_3575-170457-0019_5142-33396-0024,s3,gated_deflation,0,False,0.0,-0.09093772871638339,1.0,0.7060363373528714,margin
7127-75946-0018_3575-170457-0019_5142-33396-0024,s1,coarse_to_fine,0,True,0.00016290621415369252,0.3793430180749793,1.0,0.5055160323089363,accepted
7127-75946-0018_3575-170457-0019_5142-33396-0024,s2,coarse_to_fine,0,True,0.0,0.10194358764510933,1.0,0.3971178593720843,accepted
